seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,hgnc_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,ont,protein_id,ccdsid
chr15,HAVANA,gene,24954986,24977850,,+,0,ENSG00000273173.5,protein_coding,SNURF,2,HGNC:11171,OTTHUMG00000186421.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,24955034,25000276,,+,0,ENSG00000214265.11,protein_coding,AC124312.1,2,,OTTHUMG00000129181.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,25333728,25439051,,-,0,ENSG00000114062.21,protein_coding,UBE3A,1,HGNC:12496,OTTHUMG00000171548.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,25677271,25865184,,-,0,ENSG00000206190.12,protein_coding,ATP10A,1,HGNC:13542,OTTHUMG00000171703.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,26543546,26939539,,-,0,ENSG00000166206.15,protein_coding,GABRB3,2,HGNC:4083,OTTHUMG00000129231.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,26866911,26949208,,+,0,ENSG00000186297.12,protein_coding,GABRA5,2,HGNC:4079,OTTHUMG00000171824.1,,,,,,,,,,,
chr15,HAVANA,gene,26971181,27541984,,+,0,ENSG00000182256.13,protein_coding,GABRG3,1,HGNC:4088,OTTHUMG00000044462.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,27754875,28099315,,-,0,ENSG00000104044.16,protein_coding,OCA2,1,HGNC:8101,OTTHUMG00000128871.1,,,,,,,,,,,
chr15,HAVANA,gene,28111040,28322179,,-,0,ENSG00000128731.18,protein_coding,HERC2,1,HGNC:4868,OTTHUMG00000129251.1,,,,,,,,,,,
chr15,HAVANA,gene,28378621,28392018,,+,0,ENSG00000153684.15,protein_coding,GOLGA8F,2,HGNC:32378,OTTHUMG00000167129.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,28519611,28533014,,-,0,ENSG00000183629.13,protein_coding,GOLGA8G,2,HGNC:25328,OTTHUMG00000167134.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,28701954,28738384,,-,0,ENSG00000188626.6,protein_coding,GOLGA8M,2,HGNC:44404,OTTHUMG00000176338.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,28841833,28848675,,-,0,ENSG00000261649.6,protein_coding,GOLGA6L7,2,HGNC:37442,OTTHUMG00000176345.1,,,,,,,,,,,
chr15,HAVANA,gene,28884483,29118315,,+,0,ENSG00000034053.14,protein_coding,APBA2,2,HGNC:579,OTTHUMG00000129255.1,,,,,,,,,,,
chr15,HAVANA,gene,29120254,29570723,,-,0,ENSG00000104059.4,protein_coding,FAM189A1,2,HGNC:29075,OTTHUMG00000172185.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,29264989,29269822,,-,0,ENSG00000185115.6,protein_coding,NSMCE3,2,HGNC:7677,OTTHUMG00000129261.1,,,,,"overlapping_locus,retrogene",,,,,,
chr15,HAVANA,gene,29699367,29968865,,-,0,ENSG00000104067.16,protein_coding,TJP1,1,HGNC:11827,OTTHUMG00000137397.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,30083053,30093499,,+,0,ENSG00000179938.12,protein_coding,GOLGA8J,2,HGNC:38650,OTTHUMG00000175635.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,30135149,30145567,,+,0,ENSG00000261247.1,protein_coding,GOLGA8T,2,HGNC:44410,OTTHUMG00000175638.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,30360566,30393849,,-,0,ENSG00000166664.14,protein_coding,CHRFAM7A,2,HGNC:15781,OTTHUMG00000175645.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,30403740,30414162,,-,0,ENSG00000186399.10,protein_coding,GOLGA8R,2,HGNC:44407,OTTHUMG00000175646.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,30552078,30562501,,+,0,ENSG00000178115.11,protein_coding,GOLGA8Q,2,HGNC:44408,OTTHUMG00000175651.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,30604126,30614561,,+,0,ENSG00000261794.1,protein_coding,GOLGA8H,2,HGNC:37443,OTTHUMG00000175654.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,30624494,30649529,,+,0,ENSG00000285077.2,protein_coding,ARHGAP11B,2,HGNC:15782,OTTHUMG00000192491.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,30624548,30685606,,+,0,ENSG00000284906.1,protein_coding,ARHGAP11B,2,,OTTHUMG00000192512.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,30890559,30943108,,+,0,ENSG00000198690.10,protein_coding,FAN1,1,HGNC:29170,OTTHUMG00000175661.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,30938941,30991628,,-,0,ENSG00000166912.17,protein_coding,MTMR10,1,HGNC:25999,OTTHUMG00000175662.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,31001061,31161273,,-,0,ENSG00000134160.14,protein_coding,TRPM1,1,HGNC:7146,OTTHUMG00000129267.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,31326835,31435665,,+,0,ENSG00000169926.11,protein_coding,KLF13,1,HGNC:13672,OTTHUMG00000172224.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,31475398,31870789,,-,0,ENSG00000169918.9,protein_coding,OTUD7A,2,HGNC:20718,OTTHUMG00000129275.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,31923438,32173018,,+,0,ENSG00000175344.18,protein_coding,CHRNA7,2,HGNC:1960,OTTHUMG00000129285.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,32392782,32403292,,-,0,ENSG00000249931.4,protein_coding,GOLGA8K,2,HGNC:38652,OTTHUMG00000175395.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,32441914,32455634,,-,0,ENSG00000206127.11,protein_coding,GOLGA8O,2,HGNC:44406,OTTHUMG00000162878.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,32593456,32607310,,+,0,ENSG00000232653.8,protein_coding,GOLGA8N,2,HGNC:44405,OTTHUMG00000175401.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,32615144,32639941,,+,0,ENSG00000198826.11,protein_coding,ARHGAP11A,1,HGNC:15783,OTTHUMG00000129289.1,,,,,,,,,,,
chr15,HAVANA,gene,32641676,32697098,,+,0,ENSG00000166922.8,protein_coding,SCG5,1,HGNC:10816,OTTHUMG00000159447.1,,,,,,,,,,,
chr15,HAVANA,gene,32718004,32745106,,+,0,ENSG00000166923.12,protein_coding,GREM1,2,HGNC:2001,OTTHUMG00000129319.1,,,,,,,,,,,
chr15,HAVANA,gene,32765544,33194714,,-,0,ENSG00000248905.10,protein_coding,FMN1,1,HGNC:3768,OTTHUMG00000172201.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,33310945,33866121,,+,0,ENSG00000198838.13,protein_coding,RYR3,2,HGNC:10485,OTTHUMG00000172253.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,33866227,34039204,,-,0,ENSG00000169857.8,protein_coding,AVEN,2,HGNC:13509,OTTHUMG00000129371.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,33968497,34067458,,+,0,ENSG00000184984.10,protein_coding,CHRM5,2,HGNC:1954,OTTHUMG00000129369.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,34084017,34101862,,-,0,ENSG00000134153.10,protein_coding,EMC7,1,HGNC:24301,OTTHUMG00000129367.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,34102083,34108686,,+,0,ENSG00000182405.6,protein_coding,PGBD4,1,HGNC:19401,OTTHUMG00000129370.1,,,,,,,,,,,
chr15,HAVANA,gene,34140674,34210096,,-,0,ENSG00000134152.11,protein_coding,KATNBL1,1,HGNC:26199,OTTHUMG00000129368.1,,,,,,,,,,,
chr15,HAVANA,gene,34225013,34230156,,+,0,ENSG00000128463.13,protein_coding,EMC4,1,HGNC:28032,OTTHUMG00000129411.1,,,,,,,,,,,
chr15,HAVANA,gene,34229784,34338060,,-,0,ENSG00000140199.12,protein_coding,SLC12A6,1,HGNC:10914,OTTHUMG00000129441.1,,,,,,,,,,,
chr15,HAVANA,gene,34341719,34343136,,-,0,ENSG00000182117.6,protein_coding,NOP10,1,HGNC:14378,OTTHUMG00000129440.1,,,,,,,,,,,
chr15,HAVANA,gene,34343315,34357737,,+,0,ENSG00000184507.16,protein_coding,NUTM1,1,HGNC:29919,OTTHUMG00000172348.1,,,,,,,,,,,
chr15,HAVANA,gene,34358633,34367196,,-,0,ENSG00000176454.14,protein_coding,LPCAT4,1,HGNC:30059,OTTHUMG00000172349.1,,,,,,,,,,,
chr15,HAVANA,gene,34379068,34437466,,-,0,ENSG00000175265.17,protein_coding,GOLGA8A,2,HGNC:31972,OTTHUMG00000129447.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,34525207,34588503,,-,0,ENSG00000215252.11,protein_coding,GOLGA8B,2,HGNC:31973,OTTHUMG00000129549.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,34751032,34754998,,-,0,ENSG00000159248.5,protein_coding,GJD2,2,HGNC:19154,OTTHUMG00000129674.1,,,,,,,,,,,
chr15,HAVANA,gene,34790230,34795549,,-,0,ENSG00000159251.8,protein_coding,ACTC1,2,HGNC:143,OTTHUMG00000129675.1,,,,,,,,,,,
chr15,HAVANA,gene,34851782,34969742,,-,0,ENSG00000021776.11,protein_coding,AQR,2,HGNC:29513,OTTHUMG00000172257.1,,,,,,,,,,,
chr15,HAVANA,gene,34978341,34988287,,-,0,ENSG00000198146.4,protein_coding,ZNF770,2,HGNC:26061,OTTHUMG00000129689.1,,,,,,,,,,,
chr15,HAVANA,gene,35083410,35085295,,-,0,ENSG00000255192.6,protein_coding,NANOGP8,2,HGNC:23106,OTTHUMG00000166041.1,,,,,retrogene,,,,,,
chr15,HAVANA,gene,35217345,35546193,,-,0,ENSG00000134146.12,protein_coding,DPH6,2,HGNC:30543,OTTHUMG00000129759.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,36579626,36810248,,+,0,ENSG00000186073.14,protein_coding,C15orf41,1,HGNC:26929,OTTHUMG00000172659.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,36889204,37101299,,-,0,ENSG00000134138.20,protein_coding,MEIS2,1,HGNC:7001,OTTHUMG00000129781.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,37921939,37967724,,+,0,ENSG00000166069.13,protein_coding,TMCO5A,2,HGNC:28558,OTTHUMG00000129787.1,,,,,,,,,,,
chr15,HAVANA,gene,38252836,38357249,,+,0,ENSG00000166068.13,protein_coding,SPRED1,2,HGNC:20249,OTTHUMG00000172377.1,,,,,,,,,,,
chr15,HAVANA,gene,38454127,38487710,,+,0,ENSG00000171262.11,protein_coding,FAM98B,2,HGNC:26773,OTTHUMG00000129831.1,,,,,,,,,,,
chr15,HAVANA,gene,38488103,38565575,,-,0,ENSG00000172575.12,protein_coding,RASGRP1,1,HGNC:9878,OTTHUMG00000172379.1,,,,,,,,,,,
chr15,HAVANA,gene,39581079,39599466,,+,0,ENSG00000137801.11,protein_coding,THBS1,2,HGNC:11785,OTTHUMG00000133665.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,39588357,39782841,,-,0,ENSG00000150667.8,protein_coding,FSIP1,2,HGNC:21674,OTTHUMG00000172456.1,,,,,,,,,,,
chr15,HAVANA,gene,39799008,39920266,,-,0,ENSG00000166073.11,protein_coding,GPR176,2,HGNC:32370,OTTHUMG00000129873.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,39934115,40035591,,+,0,ENSG00000128829.12,protein_coding,EIF2AK4,1,HGNC:19687,OTTHUMG00000172403.1,,,,,,,,,,,
chr15,HAVANA,gene,40035690,40039181,,-,0,ENSG00000140319.11,protein_coding,SRP14,2,HGNC:11299,OTTHUMG00000172391.1,,,,,,,,,,,
chr15,HAVANA,gene,40087890,40108892,,-,0,ENSG00000104081.14,protein_coding,BMF,2,HGNC:24132,OTTHUMG00000129875.1,,,,,,,,,,,
chr15,HAVANA,gene,40161023,40221123,,+,0,ENSG00000156970.13,protein_coding,BUB1B,2,HGNC:1149,OTTHUMG00000129877.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40217428,40277487,,+,0,ENSG00000137843.12,protein_coding,PAK6,1,HGNC:16061,OTTHUMG00000129921.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40218500,40264890,,+,0,ENSG00000259288.7,protein_coding,BUB1B-PAK6,2,HGNC:52276,OTTHUMG00000172398.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40278176,40307935,,-,0,ENSG00000137841.12,protein_coding,PLCB2,1,HGNC:9055,OTTHUMG00000172412.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40281444,40282586,,-,0,ENSG00000230778.1,protein_coding,ANKRD63,2,HGNC:40027,OTTHUMG00000176892.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40323692,40326715,,+,0,ENSG00000259330.3,protein_coding,INAFM2,2,HGNC:35165,OTTHUMG00000172415.1,,,,,,,,,,,
chr15,HAVANA,gene,40331452,40340967,,-,0,ENSG00000188549.12,protein_coding,CCDC9B,2,HGNC:33488,OTTHUMG00000129981.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,40351033,40356434,,+,0,ENSG00000233041.8,protein_coding,PHGR1,2,HGNC:37226,OTTHUMG00000172416.1,,,,,,,,,,,
chr15,HAVANA,gene,40358219,40378621,,+,0,ENSG00000140323.6,protein_coding,DISP2,2,HGNC:19712,OTTHUMG00000129983.1,,,,,,,,,,,
chr15,HAVANA,gene,40382721,40394246,,+,0,ENSG00000128944.13,protein_coding,KNSTRN,2,HGNC:30767,OTTHUMG00000172454.1,,,,,,,,,,,
chr15,HAVANA,gene,40405485,40435947,,+,0,ENSG00000128928.10,protein_coding,IVD,1,HGNC:6186,OTTHUMG00000129984.1,,,,,,,,,,,
chr15,HAVANA,gene,40439721,40468236,,+,0,ENSG00000140320.12,protein_coding,BAHD1,2,HGNC:29153,OTTHUMG00000129982.1,,,,,,,,,,,
chr15,HAVANA,gene,40470984,40473158,,+,0,ENSG00000169105.8,protein_coding,CHST14,2,HGNC:24464,OTTHUMG00000129985.1,,,,,,,,,,,
chr15,HAVANA,gene,40528683,40565057,,-,0,ENSG00000128891.15,protein_coding,CCDC32,1,HGNC:28295,OTTHUMG00000129993.1,,,,,,,,,,,
chr15,HAVANA,gene,40569299,40574949,,+,0,ENSG00000166133.18,protein_coding,RPUSD2,1,HGNC:24180,OTTHUMG00000130031.1,,,,,,,,,,,
chr15,HAVANA,gene,40594020,40664342,,+,0,ENSG00000137812.20,protein_coding,KNL1,2,HGNC:24054,OTTHUMG00000166532.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,40694774,40732340,,+,0,ENSG00000051180.17,protein_coding,RAD51,1,HGNC:9817,OTTHUMG00000130067.1,,,,,,,,,,,
chr15,HAVANA,gene,40735884,40755851,,-,0,ENSG00000137824.16,protein_coding,RMDN3,1,HGNC:25550,OTTHUMG00000130066.1,,,,,,,,,,,
chr15,HAVANA,gene,40764068,40767708,,+,0,ENSG00000137880.6,protein_coding,GCHFR,1,HGNC:4194,OTTHUMG00000130069.1,,,,,,,,,,,
chr15,HAVANA,gene,40765161,40807478,,-,0,ENSG00000104129.10,protein_coding,DNAJC17,2,HGNC:25556,OTTHUMG00000130065.1,,,,,,,,,,,
chr15,HAVANA,gene,40769980,40772449,,+,0,ENSG00000188277.10,protein_coding,C15orf62,2,HGNC:34489,OTTHUMG00000172536.1,,,,,,,,,,,
chr15,HAVANA,gene,40807086,40815084,,+,0,ENSG00000166140.17,protein_coding,ZFYVE19,1,HGNC:20758,OTTHUMG00000172537.1,,,,,,,,,,,
chr15,HAVANA,gene,40815451,40828709,,-,0,ENSG00000166143.10,protein_coding,PPP1R14D,2,HGNC:14953,OTTHUMG00000130064.1,,,,,,,,,,,
chr15,HAVANA,gene,40844018,40858207,,+,0,ENSG00000166145.14,protein_coding,SPINT1,1,HGNC:11246,OTTHUMG00000130068.1,,,,,,,,,,,
chr15,HAVANA,gene,40872214,40874234,,-,0,ENSG00000104140.7,protein_coding,RHOV,2,HGNC:18313,OTTHUMG00000130134.1,,,,,,,,,,,
chr15,HAVANA,gene,40894450,40903975,,+,0,ENSG00000104142.11,protein_coding,VPS18,1,HGNC:15972,OTTHUMG00000130135.1,,,,,,,,,,,
chr15,HAVANA,gene,40929340,40939073,,+,0,ENSG00000128917.8,protein_coding,DLL4,2,HGNC:2910,OTTHUMG00000172511.1,,,,,,,,,,,
chr15,HAVANA,gene,40952962,40956512,,+,0,ENSG00000128965.13,protein_coding,CHAC1,2,HGNC:28680,OTTHUMG00000130208.1,,,,,,,,,,,
chr15,HAVANA,gene,40978880,41116280,,-,0,ENSG00000128908.17,protein_coding,INO80,2,HGNC:26956,OTTHUMG00000130209.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41182725,41230743,,-,0,ENSG00000178997.11,protein_coding,EXD1,2,HGNC:28507,OTTHUMG00000130232.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,41230839,41281887,,+,0,ENSG00000187446.12,protein_coding,CHP1,2,HGNC:17433,OTTHUMG00000130233.1,,,,,,,,,,,
chr15,HAVANA,gene,41284007,41380996,,+,0,ENSG00000285920.2,protein_coding,AC087721.2,2,,OTTHUMG00000172588.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41309273,41332591,,-,0,ENSG00000104147.9,protein_coding,OIP5,2,HGNC:20300,OTTHUMG00000130251.1,,,,,,,,,,,
chr15,HAVANA,gene,41320794,41381050,,+,0,ENSG00000137804.14,protein_coding,NUSAP1,1,HGNC:18538,OTTHUMG00000193352.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41387353,41402519,,-,0,ENSG00000137806.9,protein_coding,NDUFAF1,2,HGNC:18828,OTTHUMG00000130340.1,,,,,,,,,,,
chr15,HAVANA,gene,41408408,41483563,,+,0,ENSG00000137815.14,protein_coding,RTF1,2,HGNC:28996,OTTHUMG00000133744.1,,,,,,,,,,,
chr15,HAVANA,gene,41493393,41503551,,+,0,ENSG00000137825.11,protein_coding,ITPKA,2,HGNC:6178,OTTHUMG00000130343.1,,,,,,,,,,,
chr15,HAVANA,gene,41503637,41513887,,-,0,ENSG00000062524.16,protein_coding,LTK,1,HGNC:6721,OTTHUMG00000130339.1,,,,,,,,,,,
chr15,HAVANA,gene,41517176,41544269,,-,0,ENSG00000103932.12,protein_coding,RPAP1,1,HGNC:24567,OTTHUMG00000130342.1,,,,,,,,,,,
chr15,HAVANA,gene,41557675,41583589,,+,0,ENSG00000092445.12,protein_coding,TYRO3,2,HGNC:12446,OTTHUMG00000130341.1,,,,,,,,,,,
chr15,HAVANA,gene,41621224,41773081,,+,0,ENSG00000174197.16,protein_coding,MGA,1,HGNC:14010,OTTHUMG00000172719.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,41774434,41827855,,+,0,ENSG00000137802.14,protein_coding,MAPKBP1,2,HGNC:29536,OTTHUMG00000160227.1,,,,,,,,,,,
chr15,HAVANA,gene,41828092,41837581,,+,0,ENSG00000243789.11,protein_coding,JMJD7,1,HGNC:34397,OTTHUMG00000156810.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41828095,41848155,,+,0,ENSG00000168970.22,protein_coding,JMJD7-PLA2G4B,1,HGNC:34449,OTTHUMG00000044442.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41837775,41848147,,+,0,ENSG00000243708.10,protein_coding,PLA2G4B,2,HGNC:9036,OTTHUMG00000156809.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41848146,41894053,,-,0,ENSG00000137877.10,protein_coding,SPTBN5,2,HGNC:15680,OTTHUMG00000172720.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,41895933,41972557,,-,0,ENSG00000103966.11,protein_coding,EHD4,2,HGNC:3245,OTTHUMG00000130370.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,41981582,42051190,,-,0,ENSG00000188089.13,protein_coding,PLA2G4E,2,HGNC:24791,OTTHUMG00000130371.1,,,,,,,,,,,
chr15,HAVANA,gene,42067009,42094562,,-,0,ENSG00000159337.7,protein_coding,PLA2G4D,2,HGNC:30038,OTTHUMG00000172587.1,,,,,,,,,,,
chr15,HAVANA,gene,42139034,42156636,,-,0,ENSG00000168907.13,protein_coding,PLA2G4F,2,HGNC:27396,OTTHUMG00000172782.1,,,,,,,,,,,
chr15,HAVANA,gene,42158701,42208316,,-,0,ENSG00000166887.15,protein_coding,VPS39,2,HGNC:20593,OTTHUMG00000130467.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,42210447,42273584,,-,0,ENSG00000103978.16,protein_coding,TMEM87A,1,HGNC:24522,OTTHUMG00000172783.1,,,,,,,,,,,
chr15,HAVANA,gene,42273233,42356935,,+,0,ENSG00000214013.9,protein_coding,GANC,1,HGNC:4139,OTTHUMG00000130487.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42348103,42412317,,+,0,ENSG00000258461.5,protein_coding,AC012651.1,2,,OTTHUMG00000171261.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42359498,42412949,,+,0,ENSG00000092529.25,protein_coding,CAPN3,1,HGNC:1480,OTTHUMG00000130619.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42412823,42491141,,-,0,ENSG00000103994.17,protein_coding,ZNF106,1,HGNC:12886,OTTHUMG00000173244.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,42491233,42545356,,+,0,ENSG00000092531.10,protein_coding,SNAP23,1,HGNC:11131,OTTHUMG00000130625.1,,,,,,,,,,,
chr15,HAVANA,gene,42497395,42548786,,-,0,ENSG00000285942.1,protein_coding,AC018362.3,2,,OTTHUMG00000130679.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42537820,42548802,,-,0,ENSG00000180979.10,protein_coding,LRRC57,2,HGNC:26719,OTTHUMG00000193354.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42548828,42569994,,+,0,ENSG00000137814.12,protein_coding,HAUS2,2,HGNC:25530,OTTHUMG00000130678.1,,,,,,,,,,,
chr15,HAVANA,gene,42575606,42720998,,+,0,ENSG00000159433.12,protein_coding,STARD9,2,HGNC:19162,OTTHUMG00000175799.1,,,,,,,,,,,
chr15,HAVANA,gene,42723544,42737128,,-,0,ENSG00000140326.13,protein_coding,CDAN1,2,HGNC:1713,OTTHUMG00000175801.1,,,,,,,,,,,
chr15,HAVANA,gene,42738730,42920809,,-,0,ENSG00000128881.17,protein_coding,TTBK2,1,HGNC:19141,OTTHUMG00000175802.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,42942897,43106113,,-,0,ENSG00000159459.12,protein_coding,UBR1,2,HGNC:16808,OTTHUMG00000130702.1,,,,,,,,,,,
chr15,HAVANA,gene,43123279,43185144,,+,0,ENSG00000137842.7,protein_coding,TMEM62,1,HGNC:26269,OTTHUMG00000176485.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43185118,43197177,,+,0,ENSG00000166946.14,protein_coding,CCNDBP1,2,HGNC:1587,OTTHUMG00000130703.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43197227,43221125,,-,0,ENSG00000166947.14,protein_coding,EPB42,2,HGNC:3381,OTTHUMG00000130701.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43232590,43266928,,-,0,ENSG00000104055.16,protein_coding,TGM5,2,HGNC:11781,OTTHUMG00000176488.1,,,,,,,,,,,
chr15,HAVANA,gene,43276271,43302255,,-,0,ENSG00000159495.8,protein_coding,TGM7,2,HGNC:30790,OTTHUMG00000176547.1,,,,,,,,,,,
chr15,HAVANA,gene,43323649,43330582,,-,0,ENSG00000168806.8,protein_coding,LCMT2,1,HGNC:17558,OTTHUMG00000130705.1,,,,,,,,,,,
chr15,HAVANA,gene,43330657,43354555,,+,0,ENSG00000168803.15,protein_coding,ADAL,2,HGNC:31853,OTTHUMG00000176646.1,,,,,,,,,,,
chr15,HAVANA,gene,43358172,43371025,,-,0,ENSG00000140265.12,protein_coding,ZSCAN29,2,HGNC:26673,OTTHUMG00000130767.1,,,,,,,,,,,
chr15,HAVANA,gene,43369221,43409771,,+,0,ENSG00000137822.13,protein_coding,TUBGCP4,1,HGNC:16691,OTTHUMG00000176647.1,,,,,,,,,,,
chr15,HAVANA,gene,43403061,43510728,,-,0,ENSG00000067369.14,protein_coding,TP53BP1,1,HGNC:11999,OTTHUMG00000059757.1,,,,,,,,,,,
chr15,HAVANA,gene,43510958,43531620,,+,0,ENSG00000166963.13,protein_coding,MAP1A,1,HGNC:6835,OTTHUMG00000059756.1,,,,,,,,,,,
chr15,HAVANA,gene,43533462,43590253,,-,0,ENSG00000168781.22,protein_coding,PPIP5K1,1,HGNC:29023,OTTHUMG00000059758.1,,,,,,,,,,,
chr15,HAVANA,gene,43593054,43604901,,+,0,ENSG00000237289.10,protein_coding,CKMT1B,2,HGNC:1995,OTTHUMG00000059900.1,,,,,ncRNA_host,,,,,,
chr15,HAVANA,gene,43599563,43618800,,-,0,ENSG00000242866.10,protein_coding,STRC,2,HGNC:16035,OTTHUMG00000059899.1,,,,,,,,,,,
chr15,HAVANA,gene,43614208,43632283,,-,0,ENSG00000284772.1,protein_coding,AC011330.3,2,,OTTHUMG00000192609.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43628503,43668118,,-,0,ENSG00000166762.19,protein_coding,CATSPER2,2,HGNC:18810,OTTHUMG00000059902.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,43692886,43699222,,+,0,ENSG00000223572.10,protein_coding,CKMT1A,2,HGNC:31736,OTTHUMG00000059898.1,,,,,,,,,,,
chr15,HAVANA,gene,43746410,43773278,,+,0,ENSG00000167004.13,protein_coding,PDIA3,2,HGNC:4606,OTTHUMG00000044444.1,,,,,,,,,,,
chr15,HAVANA,gene,43772605,43777315,,-,0,ENSG00000128886.12,protein_coding,ELL3,2,HGNC:23113,OTTHUMG00000059936.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43772617,43799133,,-,0,ENSG00000262560.1,protein_coding,AC018512.1,2,,OTTHUMG00000177927.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr15,HAVANA,gene,43777087,43804427,,+,0,ENSG00000140264.20,protein_coding,SERF2,1,HGNC:10757,OTTHUMG00000059935.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43794162,43800221,,-,0,ENSG00000184716.13,protein_coding,SERINC4,1,HGNC:32237,OTTHUMG00000060144.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43796142,43804427,,+,0,ENSG00000242028.7,protein_coding,HYPK,2,HGNC:18418,OTTHUMG00000060146.1,,,,,overlapping_locus,,,,,,
chr15,HAVANA,gene,43804492,43824690,,-,0,ENSG00000140259.7,protein_coding,MFAP1,2,HGNC:7032,OTTHUMG00000060145.1,,,,,,,,,,,
